referrer,views_total,views_unique
github.com,67,18
addaxdatascience.com,59,16
Google,58,25
DuckDuckGo,14,1
Bing,9,5
mail.google.com,6,1
com.google.android.gm,5,2
wildlabs.net,1,1
chatgpt.com,1,1
towardsai.net,1,1
