referrer,views_total,views_unique
Google,109,31
addaxdatascience.com,81,25
github.com,52,8
Bing,22,5
DuckDuckGo,9,2
forum.addaxai.com,6,4
mail.ru,4,2
ecosia.org,4,1
linkedin.com,4,1
vk.com,3,1
