referrer,views_total,views_unique
Google,67,24
github.com,64,15
addaxdatascience.com,56,13
DuckDuckGo,17,1
Bing,9,5
mail.google.com,6,1
com.google.android.gm,2,1
towardsai.net,1,1
yandex.ru,1,1
