url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,110,66
/PetervanLunteren/AddaxAI/commits/main,42,1
/PetervanLunteren/AddaxAI/issues/80,30,2
/PetervanLunteren/AddaxAI/tree/main,27,15
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,27,12
/PetervanLunteren/AddaxAI/issues/83,21,10
/PetervanLunteren/AddaxAI/issues,20,12
/PetervanLunteren/AddaxAI/tree/main/model_info,18,8
/PetervanLunteren/AddaxAI/tree/main/classification_utils,13,8
/PetervanLunteren/addaxai,13,2
