url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,132,80
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,39,27
/PetervanLunteren/AddaxAI/blob/main/classification_utils/model_types/deepfaune/classify_detections.py,26,8
/PetervanLunteren/AddaxAI/tree/main,25,16
/PetervanLunteren/AddaxAI/actions,25,5
/PetervanLunteren/AddaxAI/issues,23,11
/PetervanLunteren/AddaxAI/blob/main/EcoAssist_GUI.py,22,1
/PetervanLunteren/AddaxAI/blob/main/README.md,19,18
/PetervanLunteren/AddaxAI/blob/main/markdown/MEWC_integration.md,19,8
/PetervanLunteren/AddaxAI/issues/80,18,3
