url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,143,86
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,42,32
/PetervanLunteren/AddaxAI/tree/main,40,29
/PetervanLunteren/AddaxAI/issues/80,30,4
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/all-user-install.md,28,18
/PetervanLunteren/addaxai,28,5
/PetervanLunteren/AddaxAI/issues,26,15
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,21,14
/PetervanLunteren/AddaxAI/tree/main/install_files,21,14
/PetervanLunteren/AddaxAI/releases,20,13
