referrer,views_total,views_unique
Google,72,38
github.com,53,14
addaxdatascience.com,43,11
Bing,11,4
wildlabs.net,8,2
towardsai.net,6,1
search.brave.com,5,1
forum.addaxai.com,4,3
chatgpt.com,4,2
opensustain.tech,4,1
