referrer,views_total,views_unique
Google,103,32
github.com,61,17
addaxdatascience.com,40,10
DuckDuckGo,30,1
forum.addaxai.com,19,4
chatgpt.com,15,5
Bing,14,5
search.brave.com,14,1
ecosia.org,12,2
softpedia.com,5,3
