url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,127,67
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,69,42
/PetervanLunteren/AddaxAI/tree/main/model_info,26,4
/PetervanLunteren/AddaxAI/blob/main/markdown/quick-test.md,18,11
/PetervanLunteren/AddaxAI/issues/92,18,3
/PetervanLunteren/AddaxAI/releases,17,12
/PetervanLunteren/AddaxAI/issues,15,11
/PetervanLunteren/AddaxAI/pulls,15,8
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/disable-anti-virus.md,14,12
/PetervanLunteren/AddaxAI/pull/104,14,3
