url_path,views_total,views_unique
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,106,56
/PetervanLunteren/AddaxAI,96,67
/PetervanLunteren/AddaxAI/tree/main/model_info,19,12
/PetervanLunteren/AddaxAI/pull/104,19,4
/PetervanLunteren/AddaxAI/issues,18,10
/PetervanLunteren/AddaxAI/tree/main,16,10
/PetervanLunteren/AddaxAI/releases,13,13
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/disable-anti-virus.md,12,8
/PetervanLunteren/AddaxAI/tree/main/classification_utils,11,8
/PetervanLunteren/AddaxAI/blob/main/classification_utils/model_types/deepfaune/classify_detections.py,10,5
