referrer,views_total,views_unique
Google,109,32
github.com,60,19
addaxdatascience.com,50,14
forum.addaxai.com,46,10
DuckDuckGo,37,3
yandex.ru,29,3
Bing,15,6
search.brave.com,14,1
towardsai.net,10,1
chatgpt.com,5,4
