referrer,views_total,views_unique
github.com,130,24
Google,64,33
addaxdatascience.com,56,18
yandex.ru,16,4
Bing,14,7
web.telegram.org,12,3
theoj.org,7,1
mail.google.com,5,1
towardsai.net,4,1
pub.towardsai.net,3,2
