url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,180,94
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,48,32
/PetervanLunteren/AddaxAI/releases,28,13
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/all-user-install.md,25,14
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/disable-anti-virus.md,22,13
/PetervanLunteren/AddaxAI/blob/main/README.md,20,11
/PetervanLunteren/AddaxAI/issues,19,14
/PetervanLunteren/AddaxAI/tree/main/model_info,19,8
/PetervanLunteren/AddaxAI/tree/main,18,12
/PetervanLunteren/AddaxAI/tree/main/install_files/windows,18,11
