url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,133,55
/PetervanLunteren/AddaxAI/actions,73,3
/PetervanLunteren/AddaxAI/tree/main,62,23
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,36,22
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,34,9
/PetervanLunteren/AddaxAI/blob/main/.github/workflows/build-macos-release.yml,28,3
/PetervanLunteren/addaxai,23,3
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/all-user-install.md,19,12
/PetervanLunteren/AddaxAI/tree/main/install_files,19,12
/PetervanLunteren/AddaxAI/tree/main/.github/workflows,19,4
