referrer,views_total,views_unique
github.com,147,20
Google,111,48
addaxdatascience.com,39,14
Bing,26,5
Yahoo,6,2
chatgpt.com,6,2
perplexity.ai,3,1
search.brave.com,2,1
slunecnice.cz,2,1
softpedia.com,2,1
