url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,102,49
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,39,25
/PetervanLunteren/AddaxAI/pulls,33,7
/PetervanLunteren/AddaxAI/tree/main,27,7
/PetervanLunteren/AddaxAI/issues,25,11
/PetervanLunteren/AddaxAI/issues/80,22,1
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,18,10
/PetervanLunteren/AddaxAI/tree/main/install_files,16,8
/PetervanLunteren/AddaxAI/tree/main/model_info,13,8
/PetervanLunteren/AddaxAI/tree/main/classification_utils,13,6
