referrer,views_total,views_unique
github.com,88,23
Google,78,34
addaxdatascience.com,51,23
Bing,15,8
yandex.ru,15,4
theoj.org,7,1
mail.google.com,5,1
wildlabs.net,4,3
pub.towardsai.net,2,1
partage.mnhn.fr,2,1
