referrer,views_total,views_unique
github.com,64,10
Google,63,29
addaxdatascience.com,21,11
Bing,13,6
chatgpt.com,4,3
slunecnice.cz,4,2
ecosia.org,4,1
facebook.com,3,3
m365.cloud.microsoft,3,2
huggingface.co,1,1
