referrer,views_total,views_unique
Google,70,26
addaxdatascience.com,44,18
github.com,21,10
forum.addaxai.com,14,7
statics.teams.cdn.office.net,8,3
pub.towardsai.net,6,2
cn.bing.com,6,1
Bing,4,4
chatgpt.com,3,3
ya.ru,3,1
