referrer,views_total,views_unique
Google,105,29
addaxdatascience.com,49,18
github.com,31,14
Bing,21,4
DuckDuckGo,9,2
forum.addaxai.com,8,2
mail.ru,5,3
vk.com,3,1
ya.ru,2,2
dzen.ru,2,1
