referrer,views_total,views_unique
Google,100,27
addaxdatascience.com,77,23
github.com,51,7
Bing,23,6
DuckDuckGo,9,2
mail.ru,4,2
ecosia.org,4,1
linkedin.com,4,1
vk.com,3,1
forum.addaxai.com,2,2
