referrer,views_total,views_unique
Google,52,23
github.com,24,9
addaxdatascience.com,15,8
statics.teams.cdn.office.net,11,2
forum.addaxai.com,8,7
wildlabs.net,8,2
mail.ru,4,2
claude.ai,3,2
Bing,3,2
towardsai.net,2,1
