referrer,views_total,views_unique
github.com,147,19
Google,135,50
addaxdatascience.com,36,13
Bing,20,5
Yahoo,6,2
chatgpt.com,6,2
perplexity.ai,3,1
forum.addaxai.com,2,2
search.brave.com,2,1
softpedia.com,2,1
