referrer,views_total,views_unique
github.com,184,23
Google,107,28
addaxdatascience.com,45,14
web.telegram.org,14,5
Bing,13,6
yandex.ru,11,2
towardsai.net,5,2
mail.google.com,5,1
wildlabs.net,3,3
pub.towardsai.net,3,2
