url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,132,53
/PetervanLunteren/AddaxAI/actions,93,3
/PetervanLunteren/AddaxAI/tree/main,47,10
/PetervanLunteren/AddaxAI/blob/main/.github/workflows/build-macos-release.yml,41,3
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,30,18
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,30,7
/PetervanLunteren/AddaxAI/tree/env-download-runtime,30,2
/PetervanLunteren/AddaxAI/blob/main/.github/workflows/build-windows-release.yml,26,3
/PetervanLunteren/AddaxAI/releases,22,12
/PetervanLunteren/AddaxAI/tree/main/.github/workflows,21,3
