referrer,views_total,views_unique
Google,112,30
addaxdatascience.com,51,20
github.com,29,13
Bing,20,3
forum.addaxai.com,10,4
DuckDuckGo,9,2
vk.com,3,1
mail.ru,2,2
ya.ru,2,2
m365.cloud.microsoft,1,1
