referrer,views_total,views_unique
Google,93,30
addaxdatascience.com,61,12
github.com,57,16
DuckDuckGo,30,1
forum.addaxai.com,21,5
chatgpt.com,14,4
search.brave.com,14,1
Bing,13,4
ecosia.org,12,2
yandex.ru,8,2
