referrer,views_total,views_unique
Google,162,43
addaxdatascience.com,89,25
github.com,63,28
gemini.google.com,20,4
chatgpt.com,7,2
towardsai.net,6,1
wildlabs.net,2,2
yandex.ru,2,2
cn.bing.com,2,2
auc-word-view.officeapps.live.com,1,1
