referrer,views_total,views_unique
github.com,65,16
Google,59,25
addaxdatascience.com,53,15
DuckDuckGo,17,1
Bing,9,5
mail.google.com,6,1
com.google.android.gm,2,1
wildlabs.net,1,1
towardsai.net,1,1
yandex.ru,1,1
