referrer,views_total,views_unique
Google,113,25
github.com,113,19
addaxdatascience.com,71,20
yandex.ru,8,1
com.google.android.gm,5,2
wildlabs.net,3,3
web.telegram.org,3,3
chatgpt.com,2,1
gist.github.com,1,1
huggingface.co,1,1
