url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,106,69
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,47,26
/PetervanLunteren/addaxai,42,1
/PetervanLunteren/AddaxAI/tree/main,38,10
/PetervanLunteren/AddaxAI/issues,34,14
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,34,11
/PetervanLunteren/AddaxAI/tree/main/model_info,34,5
/PetervanLunteren/AddaxAI/actions,25,4
/PetervanLunteren/AddaxAI/issues/80,25,2
/PetervanLunteren/AddaxAI/blob/main/model_info/model_info_v5.json,23,2
