referrer,views_total,views_unique
github.com,83,19
Google,61,26
addaxdatascience.com,56,15
Bing,9,5
yandex.ru,8,1
mail.google.com,6,1
com.google.android.gm,5,2
chatgpt.com,2,1
wildlabs.net,1,1
