referrer,views_total,views_unique
Google,105,29
addaxdatascience.com,52,21
github.com,25,12
Bing,21,4
forum.addaxai.com,16,6
DuckDuckGo,9,2
vk.com,3,1
mail.ru,2,2
ya.ru,2,2
m365.cloud.microsoft,1,1
