referrer,views_total,views_unique
Google,93,35
addaxdatascience.com,55,15
github.com,37,12
chatgpt.com,20,5
Bing,12,7
Yahoo,6,2
forum.addaxai.com,5,2
search.brave.com,5,1
statics.teams.cdn.office.net,2,2
DuckDuckGo,2,1
