url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,143,81
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,46,19
/PetervanLunteren/addaxai,44,2
/PetervanLunteren/AddaxAI/issues,39,14
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,33,24
/PetervanLunteren/AddaxAI/tree/main,32,14
/PetervanLunteren/AddaxAI/actions,26,1
/PetervanLunteren/AddaxAI/blob/main/.github/workflows/build-macos-release.yml,23,2
/PetervanLunteren/AddaxAI/activity,23,1
/PetervanLunteren/AddaxAI/tree/JOSS-submission,20,2
