referrer,views_total,views_unique
Google,68,33
addaxdatascience.com,44,19
github.com,28,11
forum.addaxai.com,22,9
Bing,21,4
jules.google.com,5,1
ya.ru,3,2
mail.ru,2,2
aisearch.sogou.com,2,1
agentmorris.github.io,1,1
