referrer,views_total,views_unique
Google,99,28
addaxdatascience.com,37,19
github.com,32,12
Bing,21,4
forum.addaxai.com,17,7
DuckDuckGo,9,2
ya.ru,5,4
jules.google.com,5,1
vk.com,3,1
mail.ru,2,2
