referrer,views_total,views_unique
Google,150,55
github.com,148,19
addaxdatascience.com,41,16
Bing,19,5
Yahoo,6,2
chatgpt.com,6,2
perplexity.ai,3,1
forum.addaxai.com,2,2
healthycountryai.org,2,1
search.brave.com,2,1
