referrer,views_total,views_unique
github.com,167,21
Google,102,21
addaxdatascience.com,54,15
web.telegram.org,14,5
yandex.ru,8,1
towardsai.net,5,2
wildlabs.net,3,3
chatgpt.com,3,2
com.google.android.gm,3,1
huggingface.co,1,1
