referrer,views_total,views_unique
Google,113,33
github.com,79,17
addaxdatascience.com,36,11
forum.addaxai.com,34,9
DuckDuckGo,32,2
yandex.ru,29,3
Bing,14,5
search.brave.com,14,1
towardsai.net,10,1
chatgpt.com,5,4
