url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,102,55
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,31,21
/PetervanLunteren/AddaxAI/issues/92,22,3
/PetervanLunteren/AddaxAI/releases,18,11
/PetervanLunteren/AddaxAI/tree/main/model_info,15,4
/PetervanLunteren/AddaxAI/issues,14,10
/PetervanLunteren/AddaxAI/pulls,14,6
/PetervanLunteren/AddaxAI/pull/104,13,3
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/disable-anti-virus.md,9,7
/PetervanLunteren/AddaxAI/actions,9,4
