referrer,views_total,views_unique
Google,101,35
github.com,78,21
forum.addaxai.com,45,9
addaxdatascience.com,39,12
DuckDuckGo,38,4
yandex.ru,30,3
towardsai.net,10,1
softpedia.com,5,3
Bing,4,4
ukc-excel.officeapps.live.com,4,1
