url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,103,47
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,44,27
/PetervanLunteren/AddaxAI/pulls,35,7
/PetervanLunteren/AddaxAI/issues,33,11
/PetervanLunteren/AddaxAI/tree/main,28,8
/PetervanLunteren/AddaxAI/issues/80,23,1
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,19,9
/PetervanLunteren/AddaxAI/tree/main/install_files,18,8
/PetervanLunteren/AddaxAI/tree/main/model_info,14,8
/PetervanLunteren/AddaxAI/tree/main/classification_utils,13,6
