referrer,views_total,views_unique
Google,47,26
addaxdatascience.com,44,12
github.com,35,13
Bing,14,5
forum.addaxai.com,11,7
statics.teams.cdn.office.net,11,2
wildlabs.net,9,2
nl.search.yahoo.com,5,1
dzen.ru,4,2
ya.ru,4,2
