url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,123,63
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,53,38
/PetervanLunteren/AddaxAI/pulls,28,7
/PetervanLunteren/AddaxAI/issues,25,12
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,18,7
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/all-user-install.md,15,11
/PetervanLunteren/AddaxAI/tree/main/install_files,15,8
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/disable-anti-virus.md,12,11
/PetervanLunteren/AddaxAI/tree/main,12,5
/PetervanLunteren/AddaxAI/issues/89,12,2
