referrer,views_total,views_unique
Google,70,20
addaxdatascience.com,60,16
github.com,28,14
Bing,14,6
forum.addaxai.com,11,6
wildlabs.net,8,1
pub.towardsai.net,6,2
cn.bing.com,6,1
ya.ru,4,2
chatgpt.com,3,3
