url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,96,62
/PetervanLunteren/AddaxAI/issues/92,29,3
/PetervanLunteren/addaxai,26,3
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,24,18
/PetervanLunteren/AddaxAI/issues,23,14
/PetervanLunteren/AddaxAI/releases,20,12
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,13,8
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/all-user-install.md,13,8
/PetervanLunteren/AddaxAI/pulls,11,4
/PetervanLunteren/AddaxAI/tree/main/.github,8,7
