url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,93,64
/PetervanLunteren/addaxai,33,3
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,32,23
/PetervanLunteren/AddaxAI/issues/92,21,6
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,20,13
/PetervanLunteren/AddaxAI/issues,15,5
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/disable-anti-virus.md,14,12
/PetervanLunteren/AddaxAI/tree/main/model_info,13,9
/PetervanLunteren/AddaxAI/blob/main/model_info/model_info_v5.json,11,5
/PetervanLunteren/AddaxAI/tree/main,11,5
