referrer,views_total,views_unique
addaxdatascience.com,110,17
Google,70,29
github.com,43,20
ukc-excel.officeapps.live.com,27,2
yandex.ru,7,1
wildlabs.net,4,4
statics.teams.cdn.office.net,3,3
forum.addaxai.com,2,2
mail.google.com,2,1
joss.theoj.org,1,1
