referrer,views_total,views_unique
Google,96,25
github.com,70,17
addaxdatascience.com,61,17
Bing,8,4
yandex.ru,8,1
mail.google.com,6,1
com.google.android.gm,5,2
wildlabs.net,2,2
chatgpt.com,2,1
