referrer,views_total,views_unique
github.com,63,9
Google,62,26
addaxdatascience.com,51,17
Bing,24,8
slunecnice.cz,4,2
ecosia.org,4,1
linkedin.com,4,1
facebook.com,3,3
mail.ru,3,1
chatgpt.com,2,2
