url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,140,82
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,68,41
/PetervanLunteren/AddaxAI/issues,25,17
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/disable-anti-virus.md,23,18
/PetervanLunteren/AddaxAI/releases,22,13
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/all-user-install.md,20,15
/PetervanLunteren/AddaxAI/tree/main/install_files/windows,14,6
/PetervanLunteren/AddaxAI/tree/main,13,8
/PetervanLunteren/AddaxAI/actions,10,4
/PetervanLunteren/AddaxAI/releases/tag/v6.29,9,9
