time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-04 00:00:00+00:00,11.0,10.0,47,14
2025-08-05 00:00:00+00:00,4.0,4.0,74,16
2025-08-06 00:00:00+00:00,10.0,9.0,40,22
2025-08-07 00:00:00+00:00,15.0,8.0,61,14
2025-08-08 00:00:00+00:00,9.0,7.0,38,14
2025-08-09 00:00:00+00:00,3.0,3.0,12,8
2025-08-10 00:00:00+00:00,7.0,6.0,18,9
2025-08-11 00:00:00+00:00,9.0,4.0,52,12
2025-08-12 00:00:00+00:00,9.0,8.0,30,17
2025-08-13 00:00:00+00:00,8.0,8.0,39,13
2025-08-14 00:00:00+00:00,1.0,1.0,39,19
2025-08-15 00:00:00+00:00,,,46,15
2025-08-16 00:00:00+00:00,,,15,6
2025-08-17 00:00:00+00:00,,,24,11
