url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,95,64
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,57,22
/PetervanLunteren/addaxai,33,4
/PetervanLunteren/AddaxAI/issues/92,29,2
/PetervanLunteren/AddaxAI/issues,23,14
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/all-user-install.md,20,10
/PetervanLunteren/AddaxAI/tree/main/install_files,18,8
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,16,12
/PetervanLunteren/AddaxAI/tree/main/install_files/windows,16,7
/PetervanLunteren/AddaxAI/releases,15,11
