referrer,views_total,views_unique
Google,266,51
github.com,64,13
addaxdatascience.com,45,12
Bing,30,5
statics.teams.cdn.office.net,11,5
chatgpt.com,9,4
forum.addaxai.com,6,4
wildlabs.net,4,3
opensustain.tech,4,1
search.brave.com,3,2
