url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,98,57
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,97,61
/PetervanLunteren/AddaxAI/tree/main/model_info,20,9
/PetervanLunteren/AddaxAI/issues,18,6
/PetervanLunteren/AddaxAI/blob/main/model_info/model_info_v5.json,15,6
/PetervanLunteren/AddaxAI/releases,13,12
/PetervanLunteren/AddaxAI/pull/104,13,5
/PetervanLunteren/AddaxAI/tree/main,12,11
/PetervanLunteren/AddaxAI/tree/main/classification_utils,12,9
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,10,9
