referrer,views_total,views_unique
Google,109,32
github.com,103,14
addaxdatascience.com,36,16
Bing,19,10
forum.addaxai.com,9,4
perplexity.ai,5,1
wildlabs.net,3,2
Baidu,1,1
wadas.it,1,1
yandex.ru,1,1
