url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,95,60
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,35,22
/PetervanLunteren/AddaxAI/tree/main,35,10
/PetervanLunteren/AddaxAI/issues/80,31,1
/PetervanLunteren/AddaxAI/issues,30,8
/PetervanLunteren/addaxai,29,1
/PetervanLunteren/AddaxAI/tree/main/model_info,26,7
/PetervanLunteren/AddaxAI/issues/92,23,2
/PetervanLunteren/AddaxAI/blob/main/classification_utils/model_types/deepfaune/classify_detections.py,22,6
/PetervanLunteren/AddaxAI/actions,21,3
