url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,189,103
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,68,36
/PetervanLunteren/AddaxAI/releases,37,16
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/all-user-install.md,30,15
/PetervanLunteren/AddaxAI/issues,29,18
/PetervanLunteren/AddaxAI/tree/main,19,11
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/disable-anti-virus.md,16,11
/PetervanLunteren/AddaxAI/tree/main/install_files/windows,16,8
/PetervanLunteren/AddaxAI/blob/main/markdown/quick-test.md,12,5
/PetervanLunteren/AddaxAI/blob/main/install_files/macos/grant-access.md,10,8
