referrer,views_total,views_unique
addaxdatascience.com,102,17
github.com,71,25
Google,60,25
Bing,30,4
ukc-excel.officeapps.live.com,27,2
wildlabs.net,8,6
statics.teams.cdn.office.net,2,2
mail.google.com,2,1
com.google.android.gm,1,1
theoj.org,1,1
