referrer,views_total,views_unique
github.com,68,9
Google,55,24
copilot.microsoft.com,42,1
addaxdatascience.com,30,11
Bing,29,12
forum.addaxai.com,19,8
search.brave.com,6,1
yandex.com.tr,6,1
DuckDuckGo,5,2
wildlabs.net,5,2
