referrer,views_total,views_unique
Google,57,26
addaxdatascience.com,45,11
github.com,37,14
wildlabs.net,16,3
statics.teams.cdn.office.net,11,2
Bing,9,4
forum.addaxai.com,6,6
nl.search.yahoo.com,5,1
claude.ai,3,2
mail.ru,3,2
