url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,101,69
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,55,31
/PetervanLunteren/addaxai,33,1
/PetervanLunteren/AddaxAI/tree/main,29,12
/PetervanLunteren/AddaxAI/blob/main/AddaxAI_GUI.py,27,11
/PetervanLunteren/AddaxAI/tree/main/model_info,24,7
/PetervanLunteren/AddaxAI/issues,23,15
/PetervanLunteren/AddaxAI/tree/main/classification_utils,20,8
/PetervanLunteren/AddaxAI/issues/80,16,2
/PetervanLunteren/AddaxAI/tree/main/classification_utils/model_types,15,7
