url_path,views_total,views_unique
/PetervanLunteren/AddaxAI,113,72
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/manual-install.md,102,57
/PetervanLunteren/AddaxAI/issues,22,14
/PetervanLunteren/AddaxAI/tree/main/model_info,19,10
/PetervanLunteren/AddaxAI/blob/main/install_files/windows/disable-anti-virus.md,14,13
/PetervanLunteren/AddaxAI/tree/main,14,9
/PetervanLunteren/AddaxAI/pulls,13,10
/PetervanLunteren/AddaxAI/tree/main/install_files,13,10
/PetervanLunteren/AddaxAI/issues/92,13,2
/PetervanLunteren/AddaxAI/releases,12,11
